,Tweet,author_id,favorites,retweets,date,Label
10417,"Super strong neodymium magnet vs iPhone 6, what happens? http:// newsthree.info/super-strong-n eodymium-magnet-vs-iphone-6-what-happens …",98432796,0,0,2017-10-31 19:29:39,1
10418,iPhone ??????????????????????????????? 4S?5?5S?6?6Plus?6S??????????????????? iPhone ???????? ???????? #iphone????? #iphone?? #??,3412752913,0,0,2017-10-31 19:29:39,1
10419,si c'est un iPhone il sonnera quand même ;-P,1012981,0,0,2017-10-31 19:29:39,1
10420,Niagara Falls from US side. #niagara #falls #niagarafalls #usa #us #iphone #iphonecamera #view … https://www. instagram.com/p/Ba7k1hSjLHk/,90101073,0,0,2017-10-31 19:29:38,1
10421,I ordered 2 iphone x’s. One for me and my wife. Hers has been shipped for 11/3 delivery while mine still says “pending” with no updates??,2576308871,0,0,2017-10-31 19:29:37,1
10422,Changing from iPhone to android. Can’t decide pixel 2 or Samsung,915784840234065920,0,0,2017-10-31 19:29:36,1
10423,"comecei a falar disso porque eu n suporto esse tipo de coisa, empurrar seu carro importad, iphone etc, tudo é muito superestimado",505766110,1,0,2017-10-31 19:29:35,1
10424,Joby GripTight Pro Video GP Standard Review - https:// wp.me/p7aiLv-968 #Joby #review #mbloggers #Griptight #iphone #tripods #blogpost #blog pic.twitter.com/b5Yp5w6auN,1912042076,0,0,2017-10-31 19:29:31,1
10425,I just Pre-Ordered the iPhone X,412844800,0,0,2017-10-31 19:29:31,1
10426,Je suis sur iPhone je vais essayer et je vous tiendrais au courant,911341350959898631,1,0,2017-10-31 19:29:30,1
10427,I've just received an achievement: Conductor http:// islandexotic.17bullets.com/twitter_post.p hp?messageId=achievement&values=badge_ship1&tw_locale=en_US … #iphone #iphonegames #gameinsight,421999134,0,0,2017-10-31 19:29:30,1
10428,"I don’t isually tweet so I hope I get your reply, Do the apps turn to landscape mode when you turn the phone like on the iPhone 7plus",3601030094,2,0,2017-10-31 19:29:29,1
10429,"Tá. Você pode comprar um iPhone porque você é rico e tal, mas eu e um monte de gente sabemos que você fez um mal negócio e é um trouxa",3423500109,0,0,2017-10-31 19:29:29,1
10430,modern technology: found my iphone https://www. instagram.com/p/Ba7k0WoBF5l/,860558404884025344,0,0,2017-10-31 19:29:29,1
10431,"Me: Me urge bajarle a mis gastos Also me: Sí, cotíceme el iPhone 8",73262189,0,0,2017-10-31 19:29:29,1
10432,iPhone??5????????????????????????????,152704635,1,0,2017-10-31 19:29:28,1
10433,Am I the only iPhone having problems or no ?,529392326,0,1,2017-10-31 19:29:26,1
10434,"Que coincidência, meu amigo Nova Iorquino acabou de me perguntar se eu n quero comprar o iphone 8 dele, pq ele já cansou e quer o"" iPhone X""",86462170,1,0,2017-10-31 19:29:26,1
10435,???? iPhone ???????? https:// vine.co/v/hApxwH3Uax2,2415459320,0,0,2017-10-31 19:29:23,1
10436,Strongly believe that @Apple sabotages your phone with the “improved software” in the updates just so one would buy the new iphone .,2347107614,6,0,2017-10-31 19:29:22,1
10437,"Apple e il cambio di rotta, tanti youtubers provano in anteprima l’ iPhone X https:// makuz.altervista.org/2017/11/apple- e-il-cambio-di-rotta-tanti-youtubers-provano-in-anteprima-liphone-x/ … pic.twitter.com/Q0PO9yTkSR",3086682169,0,0,2017-10-31 19:29:21,1
10438,??? iPhone ???????? - / ??????? http:// cas.st/18c68391,924494328445075459,0,0,2017-10-31 19:29:21,1
10439,E fica dando RT no Olavo de Carvalho e no perfil do socialista de iPhone . Ainda bem que a banda acabou.,93223548,0,0,2017-10-31 19:29:19,1
10440,?????? iPhone X??????? http:// ift.tt/2h1XAU6,327933804,0,0,2017-10-31 19:29:18,1
10441,New Item For Sale (Apple iPhone 8) has been published on Yarddz | Buy and Sell Items | Online Yard Sale #Yarddz http:// fb.me/CHEHYPhB,1378210472,0,0,2017-10-31 19:29:18,1
10442,¡Participo en el sorteo de un iPhone 8 Plus! ¿Te lo vas a perder? Únete al #SorteoiPhone8Plus en http:// bit.ly/SorteoiPhone8P lus … #SorteoGS8,84131486,0,0,2017-10-31 19:29:18,1
10443,I’m so anxious for my iPhone X that I’m equally disgusted with myself lmao,122595266,0,0,2017-10-31 19:29:18,1
10444,???? ????????(^_^),1017437617,0,0,2017-10-31 19:29:15,1
10445,Apple iPhone 6 Plus - 64GB - Space Gray ( Factory Unlocked) great condition http:// rover.ebay.com/rover/1/711-53 200-19255-0/1?ff3=2&toolid=10039&campid=5337938114&customid=Phones&item=172958403294&vectorid=229466&lgeo=1&utm_source=dlvr.it&utm_medium=twitter … pic.twitter.com/RBxpph8ePY,896522593011879936,0,0,2017-10-31 19:29:15,1
10446,Apple iPhone 8 - http:// yarddz.com/yard-sale/appl e-iphone-8/ … - #Yarddz,1378210472,0,0,2017-10-31 19:29:15,1
10447,iPhoneX ????????? iPhone8/8Plus????????? ???WEB????????? https:// online-yoyaku.kddi.com/K433013/ #iPhoneX #iPhone #au #?? pic.twitter.com/lOXO6nQmpd,3289497078,0,0,2017-10-31 19:29:15,1
10448,iphone x sete mil... bom meninas estamos morrendo aqui com o 5s fudido mesmo e continuaremos,382990302,0,0,2017-10-31 19:29:15,1
10449,iPhone 8 Menerima Potongan Harga Sehingga 20% Di China Bagi Merangsang Jualan http:// bit.ly/2xGsqVi,173819988,0,0,2017-10-31 19:29:15,1
10450,I'm playing #ChopsNChange from #ReflexGaming on my iPhone ! http:// goo.gl/TU8gBa pic.twitter.com/n96uStr57k,831942585920925696,0,0,2017-10-31 19:29:14,1
10451,???????990??????????SIM???iPhone????SIM??? https:// dime.jp/genre/462957/ @DIME_HACKS ????,59367717,5,2,2017-10-31 19:29:13,1
10452,iPhone??????100%???????1%????? ???????? #iPhone 6 Plus,3304966303,1,0,2017-10-31 19:29:13,1
10453,????????? iPhone ????? ?????????????????????????????????,2990393646,0,0,2017-10-31 19:29:13,1
10454,É foda ter um iPhone atualizado se todo mês lança um novo,315523705,2,0,2017-10-31 19:29:12,1
10455,I've just received an achievement: Amateur Photographer http:// islandexotic.17bullets.com/twitter_post.p hp?messageId=achievement&values=photo2&tw_locale=en_US … #iphone #iphonegames #gameinsight,421999134,0,0,2017-10-31 19:29:12,1
10456,iphone 8 já chegou no br?,2707750945,0,0,2017-10-31 19:29:12,1
10457,I just give my girlfriend a thumb print on the iPhone .,83671235,0,0,2017-10-31 19:29:11,1
10458,Iphone e bom dms ainda mais agr com os emojis novo,3425889123,0,0,2017-10-31 19:29:11,1
10459,"Apple iPhone SE: UK price, spec, features, pre-order sale date,... http:// dlvr.it/PybBZg",2777400420,0,0,2017-10-31 19:29:10,1
10460,I reviewed Apple- iPhone -X-64GB 1/5. Earn Rs.40 per review #WriteShareWin @MouthShut http://www. mouthshut.com/review/Apple-i Phone-X-64GB-review-rmpuutmotnn …,917214046713036801,0,0,2017-10-31 19:29:10,1
10461,Find Parking - Locate Nearby Car Parks Travel Lifestyle | iPhone ... #http:// dlvr.it/PybBW5,2653454930,0,0,2017-10-31 19:29:09,1
10462,Peguei um iphone 5s hehe,805083771737374721,1,0,2017-10-31 19:29:08,1
10463,"send amigxs lindxs que no sean falsos, que me quieran y que tengan iphone pleaseeee",890313270137167872,0,0,2017-10-31 19:29:08,1
10464,iPhone ???????????????????????????????????????????????????????????????? ???????????????????,3399894143,0,0,2017-10-31 19:29:07,1
10465,Apple iPhone X review bold innovative step into the future http:// fb.me/2ooB6zwlp,2309439325,0,0,2017-10-31 19:29:07,1
10466,Glossy Rainbow iPhone Case http:// fancy.to/m55iwg via @fancy,806114714908381184,2,0,2017-10-31 19:29:07,1
10467,"EXC+ Silver Apple iPhone 5S 16GB AT&T 4"" Retina Display http:// ebay.to/2hs4Wxi #iphone pic.twitter.com/1bMBwfjFOK",760919733285818368,0,0,2017-10-31 19:29:07,1
10468,Apple rilascia Xcode 9.1 con supporto migliorato per iPhone X https:// makuz.altervista.org/2017/11/apple- rilascia-xcode-9-1-con-supporto-migliorato-per-iphone-x/ … pic.twitter.com/Wp63nhgCm9,3086682169,0,0,2017-10-31 19:29:06,1
10469,"When downloading an app on iPhone X, instead of home button Touch ID it’s a double click of power button and then… http:// dlvr.it/PybBM0",2584609836,0,0,2017-10-31 19:29:06,1
10470,"#Apple Jelang Penjualan iPhone X, Harga iPhone 8 Dipangkas - Detikcom (Siaran Pers) http:// dlvr.it/PybBFS #iPhoneNews",720133345,0,0,2017-10-31 19:29:05,1
10471,"Touch Vinyl - sponsored by iPhone X. Because if it’s $1000 American dollars, who cares if it works? #apple",613916331,3,0,2017-10-31 19:29:05,1
10472,"http://www. ebay.fr/itm/2224893711 24?var=&ssPageName=STRK:MESELX:IT&_trksid=p3984.m1555.l2649 … Star Wars - BB8 B Samsung Iphone 4 4S 5 5S SE 6 6S PLUS 7 7 PLUS 9,00 € LIVRAISON GRATUITE...",319767803,0,0,2017-10-31 19:29:05,1
10473,Wifi Krack only fixed for iPhone 7 and later?!? http:// dlvr.it/PybBGy,2584609836,0,0,2017-10-31 19:29:05,1
10474,iPhone OS ????????????????????????????Fname ? Fname ????????????? ?Takeshi ? Hiroshi???? ????????????????????www,164317721,0,0,2017-10-31 19:29:02,1
10475,"IPhone X = $999.99 Or... 7,692 Packets of Instant Ramen = $999.69 That’s 15,348 servings and/or meals. Just going to let that sink in.",756036753979346944,1,0,2017-10-31 19:29:02,1
10476,Nuevo Protective Case + Power Bank. Para todo momento y puedes tener batería extra para cualquier actividad o salida! iPhone 7 y Iphone 7+ pic.twitter.com/MaKAgIMg3X,829747728297107456,0,0,2017-10-31 19:29:00,1
10477,Guess who got the iPhone 8,585077523,1,0,2017-10-31 19:29:00,1
10478,Vocês ja devem imagina o preço desse iPhone X aqui no Brasil ne?!,2367853419,4,0,2017-10-31 19:28:59,1
10479,"??? ??????????? ????? ""?????????? iPhone X"" ( http:// youtu.be/koqaUFPfTGE?a ) ?? @YouTube .",860093126492381184,0,0,2017-10-31 19:28:58,1
10480,"Com 7 mil reais vou pros EUA, compro uns 3 iPhone X, vou na Disney e ainda lancho no Mcdonalds 5x por dia",468744443,2,0,2017-10-31 19:28:58,1
10481,??? iPhone ???????? - / ?????? http:// cas.st/18c6836f,715396368827703297,4,1,2017-10-31 19:28:57,1
10482,Apple to begin accepting walk-in iPhone X reservations on Nov. 4 in select countries http:// appleinsider.com/articles/17/10 /31/apple-to-begin-accepting-walk-in-iphone-x-reservations-on-nov-4-in-select-countries/amp/ …,581578014,0,0,2017-10-31 19:28:57,1
10483,"mas quando vc procura no app store, tem a opção de colocar aplicativos para iphone , ai mostra o snap",800728339,1,0,2017-10-31 19:28:56,1
10484,iPhone x ç?ks?n art?k da iPhone 8'in fiyat? dü?sün,840950462148943876,0,0,2017-10-31 19:28:56,1
10485,??? iPhone ???????? - / ???? http:// cas.st/18c6836d,903693969908916224,0,0,2017-10-31 19:28:55,1
10486,#iphone #wallpaper #StreetFighterV #lauramatsuda #kenmasters pic.twitter.com/bXbanpOGTJ,858921174,2,0,2017-10-31 19:28:54,1
10487,"es triste tener un iPhone que es lo suficientemente viejo para no tener actualizaciones? Si. Me voy a quejar de eso? No, porque soy pobre",2761652080,0,0,2017-10-31 19:28:53,1
10488,iPhone ????? ????? ??????? ????????? ???????? ??????,735135694322991104,1,0,2017-10-31 19:28:53,1
10489,vendo unboxing de iphone 7 informações sobre e sonhando em dezembro dia 4 ein dia 4 virou meta,1606545481,0,0,2017-10-31 19:28:51,1
10490,So happy for @ijustine to have gotten her iPhone X a few days early. You deserve it girl!,261734369,1,0,2017-10-31 19:28:50,1
10491,I didn't realise the front facing camera on the iPhone X had portrait mode as well.,137880328,0,0,2017-10-31 19:28:50,1
10492,? iPhone X???????????? https:// gori.me/iphone/iphonex /100698 … @gori_me ???? ??????????????Siri????????????????????????????????,18809799,4,5,2017-10-31 19:28:48,1
10493,Alo ? E da IPhone ? Queria fazer uma reclamação ... pic.twitter.com/6fDZF0Hfnk,4373505995,7,0,2017-10-31 19:28:48,1
10494,The M&A deals behind the iPhone X [interactive timeline] https:// pitchbook.com/news/articles/ the-ma-deals-behind-the-iphone-x-interactive-timeline … via @PitchBook,1261362511,1,1,2017-10-31 19:28:44,1
10495,iPhone ???????????????????,462006439,0,0,2017-10-31 19:28:44,1
10496,???iPhone??????8:26????????????????????????????????????????(?),881131011119108097,0,0,2017-10-31 19:28:43,1
10497,???????Saving Grace???? iPhone ????????????????????,1882925552,0,0,2017-10-31 19:28:41,1
10498,@GreenEyedZeke so did you get the new iPhone ? Thoughts on it?,3190062193,1,0,2017-10-31 19:28:41,1
10499,?????????????SIM??? iPhone ????SIM??????990?????????? http:// sumahohyakka.seesaa.net/article/454578 574.html …,4716819386,0,0,2017-10-31 19:28:41,1
10500,"? iPhone ???????×???\1,400???? ???????????????? iPhone ?????? ???????????????????????? http:// store.shopping.yahoo.co.jp/labolero-elle/ 0005.html … https://twitter.com/labolero/status/779227805468860416/photo/1 pic.twitter.com/i5d1gtVQbo",172241233,0,0,2017-10-31 19:28:40,1
10501,Apple iPhone X - FIRST LOOK and field test (with Chase Jarvis) https://www. dub.io/tw/32845153 #chase_jarvis #chasejarvis pic.twitter.com/iVhynnCr53,872427910128435200,0,0,2017-10-31 19:28:40,1
10502,Has anyone gotten the iPhone x yet,1154455200,0,0,2017-10-31 19:28:39,1
10503,?????? ??????????? ????????????????? ????????????...? ???????????? ????????????? ?????????????,834519112185323520,0,0,2017-10-31 19:28:39,1
10504,Gostei de um vídeo @YouTube http:// youtu.be/_elYFPUXfWA?aCr édito de GRAÇA Para Qualquer Operadora de Celular - iPhone ou Android!,2805037864,0,0,2017-10-31 19:28:38,1
10505,"Best Buy gives up, drops pricier iPhone X models http:// ift.tt/2iRakNL",15009550,0,0,2017-10-31 19:28:37,1
10506,Original Apple iPhone 6 4G LTE GSM Smartphone 100% Factory Unlocked US TOP AAAA+ http:// rover.ebay.com/rover/1/711-53 200-19255-0/1?ff3=2&toolid=10044&campid=5337410312&customid=&lgeo=1&vectorid=229466&item=162577569464 …,920600793002242048,0,0,2017-10-31 19:28:37,1
10507,EU TO BEEEEEEEEEEERRRRRRROOOOOOOOOOOOOOOOO kkkkkkkkkkkkkkkkkkkkk iPhone X pic.twitter.com/1yZyrT9Zxd,511124457,9,11,2017-10-31 19:28:36,1
10508,I liked a @YouTube video http:// youtu.be/vqztGUwhRlQ?a Real iPhone X Unboxing!!!!!!,2165943367,0,0,2017-10-31 19:28:36,1
10509,IPhone 8 por 4mil legal deixa eu vender o carro e meu rim aqui,908143007379214336,0,0,2017-10-31 19:28:36,1
10510,iPhone X Reviews http:// ift.tt/2zVb5Zy,2955624919,0,0,2017-10-31 19:28:36,1
10511,Apple iphone 6 16GB 64GB 128GB Unlocked 4G LTE Gold Silver Grey Smartphone http:// rover.ebay.com/rover/1/711-53 200-19255-0/1?ff3=2&toolid=10044&campid=5337410312&customid=&lgeo=1&vectorid=229466&item=401303439790 …,920600793002242048,0,0,2017-10-31 19:28:36,1
10512,??? iPhone ????????????????????????????????????????????????????????????????????????????????????????????????????????,3318415862,31,7,2017-10-31 19:28:35,1
10513,??? iPhone ???????? - / ???? http:// cas.st/18c68358,713189650475581441,2,0,2017-10-31 19:28:33,1
10514,Ecco tutti i prezzi dell’ iPhone X in abbonamento con TIM (ricaricabile e TIM NEXT) | Anteprima http://www. ispazio.net/?p=1817336,63954858,1,0,2017-10-31 19:28:33,1
10515,Minha mãe tava querendo q eu pegasse um iPhone Deus me dibre,841333956029140993,1,0,2017-10-31 19:28:33,1
10516,?????? ?'?????' ????? @YouTube http:// youtu.be/-tPUivvGI1U?a Top 5 iPhone X Features!,64249966,0,0,2017-10-31 19:28:32,1
10517,"I love screwing, for 8 hours...day in day out.....this is what us iphone technicians must do....",4686186464,1,0,2017-10-31 19:28:31,1
10518,?au?docomo?AppleCare???????? iPhone ??????????SoftBank? http:// saiyasu-syuuri.com/blog/au-docomo -applecare-mobile-iphone-care-softbank/ …,3266909461,0,0,2017-10-31 19:28:31,1
10519,????:???????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????? iPhone ????,3277338744,0,0,2017-10-31 19:28:30,1
10520,? iPhone ?????????? by mamechan1881 http:// minne.com/items/10419186 ???????????minne,709032543941632000,0,0,2017-10-31 19:28:30,1
10521,"http:// ift.tt/2A4bAS1 Envia con NSI CARGO http:// ift.tt/2lCtM1J MINT !! Space Gray Apple iPhone 5S 16GB AT&T 4"" Retina Display en eB… pic.twitter.com/9OaRK9qR5i",197439393,0,0,2017-10-31 19:28:29,1
10522,Chega a ser cara de pau o lucro absurdo que a empresa (eogoverno) querem ter em cima da população. iPhone X a quase 8 mil.,73902157,0,0,2017-10-31 19:28:28,1
10523,okucase???? iphone ??????????????????? https:// mtlnk.net/j_%253A%252F%2 52Fwww.okucase.jp%252Flv-case …,816546653175824384,0,0,2017-10-31 19:28:27,1
10524,????????????????????????????????????????????????????????????????? iPhone ???????????????????????????????????iOS???????????????????,2501601036,0,0,2017-10-31 19:28:25,1
10525,"Tá no meu email, não sei enviar de iPhone",365818726,0,0,2017-10-31 19:28:24,1
10526,"Wait, iPhone X doesn’t come in rose gold?! #millennialproblems pic.twitter.com/sPh15Nxm4O",77916809,2,1,2017-10-31 19:28:24,1
10527,iphone ???????,4847430673,3,0,2017-10-31 19:28:21,1
10528,??????????(?????)??????????????????????????????? iPhone ?????????????????????,840607975051943936,0,0,2017-10-31 19:28:20,1
10529,I liked a @YouTube video http:// youtu.be/-tPUivvGI1U?a Top 5 iPhone X Features!,61623324,0,0,2017-10-31 19:28:20,1
10530,"????(*'v'*)?????????????????????????? iPhone ,Galaxy,Xperia,ARROWS??????? [??????] ???? http:// deepdreamer.shopselect.net/items/1827399 https://t.co/9BddB ##deepdream",3289851703,0,0,2017-10-31 19:28:18,1
10531,"eu insisti p meu pai pegar o IPhone 8 prata,ele pegou dourado e parece rose,mas eu avisei",4701532954,0,0,2017-10-31 19:28:18,1
10532,liking the iPhone X more and more,239579517,0,0,2017-10-31 19:28:18,1
10533,Original Apple iPhone 6 4G LTE GSM Smartphone 100% Factory Unlocked US TOP AAAA+ http:// rover.ebay.com/rover/1/711-53 200-19255-0/1?ff3=2&toolid=10044&campid=5337410312&customid=&lgeo=1&vectorid=229466&item=162577569464 …,921317761057460224,0,0,2017-10-31 19:28:18,1
10534,iPhone ?????????????(´????),1550196380,0,0,2017-10-31 19:28:18,1
10535,Apple iphone 6 16GB 64GB 128GB Unlocked 4G LTE Gold Silver Grey Smartphone http:// rover.ebay.com/rover/1/711-53 200-19255-0/1?ff3=2&toolid=10044&campid=5337410312&customid=&lgeo=1&vectorid=229466&item=401303439790 …,921317761057460224,0,0,2017-10-31 19:28:17,1
10536,iPhone ?????,1317977840,0,0,2017-10-31 19:28:17,1
10537,Oficial e assustador: iPhone X custará entre R$ 6.999 e R$ 7.799 no Brasil - Smartphone https:// canalte.ch/T5J3O,849057323268153344,0,0,2017-10-31 19:28:16,1
10538,How Apple Built the iPhone X https:// goo.gl/fb/CennSu,761123140277862400,0,0,2017-10-31 19:28:15,1
10539,?Photoshop??? for iPhone ?iPad?10??????? http://www. gizmodo.jp/2015/08/photos hop_for_iphoneipad10.html … …,3338124792,0,0,2017-10-31 19:28:15,1
10540,"Blu Pro Device, 5 x Blu e-Liquid, iPhone 8, Bose SoundLink Micro Bluetooth Speaker and iTunes vouchers Giveaway https:// wn.nr/AD8f9n",3323453370,0,0,2017-10-31 19:28:15,1
10541,?????????????? ???AQUOS ??????? iPhone,2357417947,0,0,2017-10-31 19:28:13,1
10542,#health #healhcare Doctor diagnoses himself with cancer using his iPhone : Dr John Martin… https:// goo.gl/fb/T81ESy,1047345302,0,0,2017-10-31 19:28:12,1
10543,iPhone ?????????????????????????????????????????????? DL???? http:// goo.gl/0UtFkR iOS7 ?? ????? ??? #iPhoneJP #news,1227021144,0,0,2017-10-31 19:28:12,1
10544,"7mil reais no iphone x? to fora, compro meus albuns d kpop e vou embora",2876419664,4,4,2017-10-31 19:28:12,1
10545,@Riloo_C Real iPhone X Unboxing!!!!!! https:// youtu.be/vqztGUwhRlQ via @YouTube,299109987,0,0,2017-10-31 19:28:12,1
10546,#travelling #streetphotography #loves_urban #copenhagen #igs_squared #europe #love #iphone … https://www. instagram.com/p/Ba7kqmmDR6t/,53608096,1,0,2017-10-31 19:28:11,1
10547,iphone X ta barato,2944690655,0,0,2017-10-31 19:28:11,1
10548,#Top3Apps mientras #UH7GH se convertía en Tendencia Twitter for Android 57% Twitter for iPhone 17% Twitter Web Client 16%,1179981192,0,0,2017-10-31 19:28:11,1
10549,????ww?iPhone8/7/6/6s/SE/5s/5? iPhone ???? by mamechan1881 http:// minne.com/items/5732953 ???????????minne,709032543941632000,0,0,2017-10-31 19:28:09,1
10550,"Samsun S+ hasta la muerte, pero Iphone creo que voy por vos https:// twitter.com/ivangonzalez26 /status/925490753870139393 …",302723478,1,1,2017-10-31 19:28:09,1
10551,iPhone ???Android?Twitter????????????????????????????????????????????? ?????????? pic.twitter.com/9odJZLZXZm,3314125506,0,0,2017-10-31 19:28:08,1
10552,"Apple ?????????? iPhone X ???????????????????? ???????? 40,500 ??? !! http:// fb.me/CzRuBjf6",36886589,0,0,2017-10-31 19:28:08,1
10553,#Japon iPhone X y FIESTA de HALLOWEEN en JAPON [By JAPANISTIC] http:// tinyurl.com/y9frx42e pic.twitter.com/BZQrfC3Gb6,4915230117,0,0,2017-10-31 19:28:07,1
10554,??? iPhone ???????? - / ???? http:// cas.st/18c6833a,2895347976,1,0,2017-10-31 19:28:07,1
10555,??? iPhone ???????? - / DEAR???? http:// cas.st/18c68339,922861811501694976,0,0,2017-10-31 19:28:07,1
10556,?????????LINE????3??????? ?????/???????????????( iPhone /Andoroid??) #danmachi #???? #????? #???????? http:// kst.ilogos.co.jp/?m=oth_column_ jedm001 …,110359106,0,0,2017-10-31 19:28:06,1
10557,"I just listed: 'Wallet leather case for iPhone x', for 9.99 via @amazon http://www. amazon.com/gp/product/B07 6R3G31W/ref=cm_sw_r_tw_myi?m=A23WBLL8VRDPJU …",238276946,0,0,2017-10-31 19:28:06,1
10558,MEGA SORTEO IPHONE X con 3 GANADORES!! SORTEO INTERNACIONAL FACIL DE... https:// youtu.be/Ov9ZbrEI1v4 vía @YouTube,770450202339647488,0,0,2017-10-31 19:28:06,1
10559,????????Cu-hacker ???????????????????Google????????????????????????????????????? iPhone /iPad/Web??? https:// cu-hacker.com/site,3032279803,0,0,2017-10-31 19:28:05,1
10560,?????????????????? ???????? iPhone ????????????????????????????LINE????????(????????????????????????????????????,312159531,0,0,2017-10-31 19:28:04,1
10561,"iDrop News is giving away an iPhone X in November, enter to win now. https:// wn.nr/yDF3YT",3243962828,0,0,2017-10-31 19:28:04,1
10562,??? iPhone ???? ??????,17207796,1,0,2017-10-31 19:28:04,1
10563,iPhone ?SIM???Android????????????,743333407602597888,1,0,2017-10-31 19:28:02,1
10564,? ?????? ?????? #?? ????????????????????? - NAVER ??? http:// matome.naver.jp/odai/213412301 3256495601 …,1217445560,0,0,2017-10-31 19:28:01,1
10565,My October via iPhone --> http:// communikait.com/2017/10/mainla nd-october/ … #ontheblog,44161696,0,1,2017-10-31 19:28:00,1
10566,Té verde http:// iphone .refor http:// yma.com/libre/accesorio dee/ wacceso.htm?urlredirect=http://a los yoy/Ys,912891400911339520,0,0,2017-10-31 19:28:00,1
10567,"Como assim, iPhone X R$ 7.000 reais?. O que os administradores da Apple estão pensando? Kkkkkkk",736919994865463298,7,5,2017-10-31 19:28:00,1
10568,???????????????????????????????????????? Android http:// j.mp/YukkuriSodate_a iPhone http:// j.mp/YukkuriSodate_i #??????????? pic.twitter.com/CMREcdVxvP,851440522921074693,0,0,2017-10-31 19:27:59,1
10569,I thought i had a date then I member she had a cracked iPhone screen cant have that energy next to me,1100444916,0,0,2017-10-31 19:27:59,1
10570,??????????android?????????? iPhone ????????????????????? pic.twitter.com/T19rBmdHZL,918040164445724673,1,0,2017-10-31 19:27:58,1
10571,""" iPhone X"" ''7 mil reais iPhone X'' Bom, n sei vcs mas vou esperar lançar o 30 pra eu poder comprar esse pic.twitter.com/jwvwu2sMCx",4614303747,58,27,2017-10-31 19:27:56,1
10572,"Tech Review : ""If you drop the iPhone X it's going to break"" LOL",74623435,1,0,2017-10-31 19:27:56,1
10573,Apple?????????? ??? iPhone X??????????????? (1/2) - ITmedia NEWS http://www. itmedia.co.jp/news/articles/ 1710/31/news082.html …,115615781,0,0,2017-10-31 19:27:55,1
10574,"@Im_EGB For Quality Soccer Betting Tips, Please download our App Android https:// play.google.com/store/apps/det ails?id=com.sports.soccer.betting.tips … Iphone https:// itunes.apple.com/us/app/soccer- match-prediction-and-soccer-betting-tips/id1270525342?ls=1&mt=8 …",895130201071394816,0,0,2017-10-31 19:27:55,1
10575,pagar sete mil reais em um iphone x é ceder demais ao capitalismo,764883672197697536,1,0,2017-10-31 19:27:55,1
10576,??????????? iPhone se ????????iPod ????????? ???????? iPhone ???????????????????,575299365,0,0,2017-10-31 19:27:54,1
10577,Jag lade till en video i en spellista på @YouTube http:// youtu.be/vqztGUwhRlQ?a Real iPhone X Unboxing!!!!!!,518422342,0,0,2017-10-31 19:27:54,1
10578,That last 1% on an iPhone really stronger than the other 99 tbh,80387973,7,14,2017-10-31 19:27:54,1
10579,iPhone ??????? ?? https:// twitter.com/ramikel_/statu s/925262275975380993 …,707032249972051969,0,0,2017-10-31 19:27:52,1
10580,Halloween #halloween #happyhalloween #die #tumblr #iphone #summer #hipster #camera … https://www. instagram.com/p/Ba6loOwhETP/,163202248,0,0,2017-10-31 19:27:51,1
10581,"6 ways you could spend $1,000 instead of on an iPhone X - CNBC https:// apple.news/AjhW3_ct7TTS7P uFb7ZgWQQ …",29043526,0,0,2017-10-31 19:27:50,1
10582,y'all my screen cracked on my iPhone omG im so upset i literally dropped it once fml,764211816956387330,1,0,2017-10-31 19:27:50,1
10583,TANG INA NAKAKA MANGHA ANG IPHONE X HAHAHAHAHA NA KAKA NGANGA HAHAHAAHAHH BALI AKO,70306511,1,0,2017-10-31 19:27:50,1
10584,ear in2???????????????LDAC??????? iphone ????????????????????????????????????????,896221902665990144,0,0,2017-10-31 19:27:49,1
10585,????SoftBank????????SoftBank? iPhone ????????????????????????(T_T)????????????????????????????,970266164,0,0,2017-10-31 19:27:47,1
10586,?????????????????????????? iPhone ???????????????????… ????????(´????),2463387810,0,0,2017-10-31 19:27:47,1
10587,Askip y a une maj à faire mais je trouve pas non plus. Jcrois y a que iPhone qui peut la faire pr l'instant,401936514,0,0,2017-10-31 19:27:46,1
10588,"Brezel criando nova categoria de tráfico, o tráfico de iPhone pros viciado tudo. Inclusive eu.",2960330555,0,0,2017-10-31 19:27:44,1
10589,[appstore]dlive Music Shuffle Player http:// goo.gl/010h0e #iPhone #design#player #drive #app,3291491496,0,0,2017-10-31 19:27:43,1
10590,The iPhone X can't tell the difference between identical twins http:// mashable.com/2017/10/31/put ting-iphone-x-face-id-to-twin-test/#mRXyYctgsqOJ … via @mashable,30157023,0,0,2017-10-31 19:27:42,1
10591,Welp. Without a phone until tomorrow or so. Scrolling on the iPhone 5 smh,269969265,0,0,2017-10-31 19:27:42,1
10592,??????? iPhone ?????????????iPhoneSE????????????3??????????2???????iCloud?????????????iPhone?iTunes?Windows7?????????????????????????PC???????,154577580,0,0,2017-10-31 19:27:42,1
10593,????????????Android?????????? iPhone ?????,1273781744,0,0,2017-10-31 19:27:40,1
10594,?iPhone7plus/6plus/6splus?candy? iPhone ???? by mamechan1881 http:// minne.com/items/2841612 ???????????minne,709032543941632000,0,0,2017-10-31 19:27:39,1
10595,@mattkalish what's the easiest way to upload video from iPhone to twitter for pizza challenge,2533892456,0,0,2017-10-31 19:27:39,1
